Km,RX_HorizontalWearConsumption,LX_HorizontalWearConsumption,RX_VerticalWear,LX_VerticalWear,Latitude,Longitude
355.005,-0.17,0.21,-1.82,-1.68,60.85603508,7.11074209
355.01,0.02,0.26,-1.8,-1.46,60.85607308,7.11069251
355.015,0.01,0.37,-1.79,-1.23,60.85611102,7.11064315
355.02,0.05,0.25,-1.94,-1.4,60.85614882,7.11059358
355.025,-0.05,0.34,-1.47,-1.39,60.85618677,7.11054403
355.03,0.21,0.3,-2.14,-1.74,60.85622469,7.11049464
355.035,0.09,0.06,-2.11,-1.71,60.85626251,7.1104451
355.04,0.2,0.42,-1.91,-1.6,60.85630047,7.11039558
355.045,0.07,0.19,-1.96,-1.49,60.85633842,7.11034601
355.05,-0.23,0.5,-1.42,-1.61,60.85637623,7.11029637
355.055,0.08,0.43,-1.61,-1.77,60.8564142,7.11024712
355.06,0.14,0.44,-1.87,-1.26,60.85645216,7.11019762
355.065,0.12,0.51,-1.8,-1.37,60.85648994,7.11014782
355.07,0.09,0.27,-1.51,-1.34,60.85652796,7.11009833
355.075,-0.01,0.18,-2.02,-1.6,60.85656602,7.11004902
355.08,-0.09,0.45,-1.67,-1.82,60.85660399,7.10999928
355.085,-0.12,0.2,-2.33,-2.22,60.85664178,7.10994981
355.09,-0.15,-0.03,-3.56,-3.67,60.85667967,7.10990051
355.095,-0.2,-0.18,-3.7,-3.38,60.85671764,7.10985069
355.1,-0.23,-0.11,-3.49,-3.15,60.85675555,7.10980129
355.105,-0.05,-0.02,-3.72,-3.12,60.85679352,7.10975214
355.11,-0.06,0.03,-3.64,-3.38,60.85682817,7.10970636
355.115,0.1,-0.02,-3.67,-3.35,60.85686929,7.10965283
355.12,-0.21,0.09,-3.75,-3.44,60.85690707,7.10960344
355.125,-0.11,0.1,-3.89,-3.28,60.856945,7.10955378
355.13,0.21,0.23,-4.41,-3.44,60.85698309,7.10950435
355.135,0.01,0.22,-4.38,-3.21,60.85702083,7.10945472
355.14,0.02,0.19,-4.01,-2.91,60.85705867,7.10940539
355.145,-0.21,0.45,-3.17,-3.49,60.85709652,7.10935584
355.15,-0.21,0.26,-3.16,-3.31,60.8571345,7.10930632
355.155,-0.21,0.5,-2.62,-2.72,60.85717222,7.10925682
355.16,-0.04,0.49,-1.18,-0.51,60.8572102,7.10920737
355.165,0.15,0.41,-1.38,-1.15,60.85725088,7.10915445
355.17,0.09,0.05,-3.41,-4.17,60.85728572,7.10910819
355.175,-0.45,0.18,-3.79,-2.59,60.85732362,7.10905868
355.18,-0.36,0.13,-3.71,-2.43,60.85736177,7.10900982
355.185,-0.68,0.04,-3.79,-2.63,60.85739968,7.1089604
355.19,0.27,0.22,-3.44,-3.86,60.85743772,7.10891158
355.195,0.18,0.1,-1.52,-3.29,60.85747591,7.10886275
355.2,-0.14,0.12,-1.35,-0.88,60.857514,7.10881411
355.205,-0.21,0.12,-2.26,-1.09,60.85755247,7.10876678
355.21,0.29,0.86,-2.93,-1.35,60.85759169,7.10872131
355.215,0.82,0.56,-3.6,-1.99,60.85763123,7.1086778
355.22,-0.06,0.85,-3.24,-2.1,60.85767152,7.108637
355.225,-0.33,0.91,-3.61,-2.0,60.85771235,7.10859897
355.23,-0.33,1.09,-3.61,-2.15,60.85775363,7.10856338
355.235,-0.33,1.04,-3.61,-1.97,60.85779545,7.10853064
355.24,-0.33,1.21,-3.61,-2.19,60.8578379,7.10850086
355.245,-0.33,1.38,-3.61,-2.5,60.85788079,7.10847369
355.25,-0.33,1.34,-3.61,-2.37,60.85792409,7.10844984
355.255,-0.33,1.31,-3.61,-2.46,60.85796774,7.10842876
355.26,-0.06,1.53,-5.27,-2.4,60.85801168,7.10841043
355.265,-0.15,1.27,-4.74,-2.07,60.85805568,7.10839466
355.27,-0.41,1.43,-4.17,-1.97,60.85810021,7.10838228
355.275,-0.11,1.33,-3.97,-1.64,60.85814473,7.10837191
355.28,0.1,0.81,-2.89,-1.06,60.85818938,7.10836399
355.285,0.11,0.57,-2.17,-0.82,60.85823441,7.10835847
355.29,0.03,-0.01,-1.23,-0.77,60.85827939,7.10835379
355.295,-0.23,0.1,-0.84,-0.87,60.85832422,7.10835034
355.3,-0.11,-0.23,-0.76,-0.58,60.8583692,7.10834743
355.305,-0.24,-0.02,-1.14,-0.4,60.8584141,7.1083446
355.31,0.06,0.2,-1.24,-0.45,60.858459,7.10834114
355.315,0.1,0.32,-1.29,-0.9,60.85850382,7.1083365
355.32,0.75,0.24,-1.5,-1.76,60.85854851,7.10833104
355.325,0.61,0.15,-1.75,-1.85,60.85859338,7.10832366
355.33,0.72,0.18,-1.67,-2.11,60.8586378,7.10831421
355.335,0.62,-0.05,-1.7,-2.32,60.85868234,7.1083032
355.34,0.86,0.17,-1.92,-2.35,60.85872663,7.10828954
355.345,0.61,-0.03,-1.81,-2.16,60.85877075,7.10827385
355.35,0.48,0.04,-1.73,-1.99,60.85881481,7.10825671
355.355,0.41,-0.01,-1.83,-1.76,60.85885872,7.1082368
355.36,0.24,-0.02,-1.54,-1.39,60.8589022,7.10821466
355.365,-0.13,-0.07,-1.43,-1.45,60.85894565,7.10819144
355.37,0.01,0.06,-1.51,-1.2,60.85898874,7.10816623
355.375,-0.16,0.05,-1.35,-0.62,60.8590316,7.10813902
355.38,0.07,0.17,-1.35,-0.33,60.85907472,7.10811091
355.385,0.15,0.0,-1.47,-0.22,60.85911741,7.10808238
355.39,-0.04,-0.02,-1.23,-0.32,60.85915999,7.10805346
355.395,0.07,0.1,-1.38,-0.31,60.8592025,7.10802421
355.4,0.02,-0.1,-1.15,-0.24,60.85924525,7.10799522
355.405,-0.05,0.05,-1.21,-0.35,60.85928807,7.10796653
355.41,-0.04,0.14,-1.58,-0.61,60.85933083,7.10793805
355.415,-0.19,0.06,-1.68,-0.83,60.859372,7.1079117
355.42,-0.21,0.83,-1.9,-0.87,60.85941664,7.10788384
355.425,-0.17,1.4,-2.53,-0.87,60.85945895,7.10785755
355.43,-0.15,1.45,-3.11,-1.09,60.85950668,7.10781939
355.435,-0.22,1.41,-3.55,-1.04,60.85954931,7.10780796
355.44,-0.14,1.45,-3.57,-1.34,60.85958825,7.10778987
355.445,-0.25,1.72,-3.61,-1.37,60.85963202,7.10777777
355.45,-0.25,1.45,-3.55,-1.41,60.85967828,7.10777399
355.455,-0.24,1.41,-3.18,-1.38,60.85972169,7.10776223
355.46,-0.11,1.58,-3.68,-1.39,60.85976563,7.10775251
355.465,-0.19,1.48,-3.64,-1.58,60.8598081,7.10774369
355.47,-0.13,1.25,-3.53,-1.23,60.85985422,7.10773872
355.475,-0.19,1.24,-3.63,-1.54,60.85990572,7.10774766
355.48,-0.09,0.95,-2.35,-0.91,60.85995058,7.1077497
355.485,0.11,0.27,-1.41,-0.66,60.85999552,7.1077537
355.49,0.03,0.06,-1.15,-0.78,60.86004051,7.10775886
355.495,-0.09,0.24,-0.95,-0.87,60.8600853,7.10776447
355.5,0.06,0.2,-0.72,-0.57,60.86013024,7.10777031
355.505,-0.22,-0.07,-0.84,-0.49,60.86017508,7.10777613
355.51,0.14,0.25,-2.11,-0.63,60.86021978,7.10778216
355.515,0.0,0.24,-3.02,-3.78,60.86026527,7.10778787
355.52,-0.32,-0.3,-3.13,-3.82,60.86030958,7.10779345
355.525,-0.17,-0.1,-3.02,-3.86,60.86035438,7.10779965
355.53,-0.28,0.09,-3.32,-3.34,60.86039946,7.10780588
355.535,0.12,-0.21,-5.24,-2.73,60.86044356,7.10781133
355.54,0.12,-0.21,-5.24,-2.73,60.86048788,7.10781727
355.545,0.47,0.49,-3.64,-3.54,60.86053265,7.10782355
355.55,0.12,-0.13,-3.27,-3.65,60.86057747,7.10782993
355.555,-0.3,-0.36,-3.08,-3.54,60.86062235,7.10783563
355.56,-0.37,-0.19,-3.11,-3.43,60.86066754,7.10784223
355.565,-0.3,0.22,-2.93,-0.76,60.86071219,7.10784799
355.57,-0.36,0.12,-3.02,-0.43,60.86075726,7.10785393
355.575,-0.12,-0.02,-2.96,-0.65,60.86080227,7.10785994
355.58,-0.35,0.3,-2.4,-0.52,60.86084712,7.1078657
355.585,-0.67,0.02,-2.27,-0.51,60.86089189,7.10787139
355.59,-0.34,0.16,-2.37,-0.6,60.86093676,7.10787722
355.595,-0.36,-0.11,-1.84,-0.45,60.86098026,7.10788295
355.6,-0.53,0.2,-2.03,-0.42,60.86102652,7.10788894
355.605,-0.57,0.34,-2.02,-0.4,60.86107146,7.10789501
355.61,-0.01,0.11,-1.53,-0.22,60.86111615,7.10790154
355.615,-0.1,0.16,-1.77,-0.36,60.86116094,7.10790672
355.62,-0.15,0.58,-2.17,-0.7,60.86120581,7.10791336
355.625,-0.02,1.14,-5.08,-1.16,60.86125079,7.10792139
355.63,0.27,1.26,-2.71,-1.09,60.86129555,7.10792891
355.635,0.24,1.67,-3.11,-1.63,60.86134018,7.10793947
355.64,0.62,2.06,-3.17,-2.5,60.86138476,7.10795325
355.645,0.62,2.06,-3.17,-2.52,60.86143042,7.10796917
355.65,0.62,2.13,-3.17,-2.9,60.86147274,7.10798806
355.655,0.62,2.06,-3.17,-2.94,60.86151752,7.1080108
355.66,-0.29,2.25,-4.86,-3.15,60.86156028,7.1080353
355.665,-0.28,2.36,-4.7,-3.13,60.86160316,7.10806363
355.67,0.05,2.51,-3.44,-3.2,60.86164575,7.10809452
355.675,0.05,2.24,-3.44,-3.29,60.86168755,7.10812866
355.68,0.05,2.45,-3.44,-3.56,60.86172886,7.10816553
355.685,0.05,2.41,-3.44,-3.64,60.86176947,7.10820537
355.69,0.05,2.61,-3.44,-3.56,60.86180941,7.10824824
355.695,0.05,2.64,-3.44,-3.18,60.86184869,7.10829362
355.7,-0.15,2.65,-4.36,-3.18,60.86188722,7.10834135
355.705,-0.27,2.55,-4.22,-3.34,60.86192468,7.10839288
355.71,-0.24,2.19,-5.32,-3.16,60.86196133,7.10844611
355.715,-0.18,2.63,-5.8,-3.59,60.86199717,7.10850178
355.72,-0.18,2.41,-5.8,-3.79,60.86203091,7.10855936
355.725,-0.18,2.55,-5.8,-3.83,60.86206555,7.10862236
355.73,-0.18,2.45,-5.8,-3.86,60.86209801,7.10868628
355.735,-0.18,2.35,-5.8,-3.91,60.86212924,7.10875258
355.74,-0.18,2.43,-5.8,-3.88,60.86215936,7.10882141
355.745,-0.18,2.12,-5.8,-3.79,60.8621882,7.10889265
355.75,-0.18,2.34,-5.8,-3.64,60.86221532,7.10896603
355.755,-0.18,2.39,-5.8,-4.41,60.86224155,7.10904131
355.76,-0.18,2.31,-5.8,-3.91,60.8622661,7.10911844
355.765,-0.18,2.4,-5.8,-3.23,60.86228905,7.10919779
355.77,-0.09,2.23,-5.01,-2.85,60.86231084,7.1092787
355.775,0.8,1.77,-3.57,-1.65,60.86233143,7.10936074
355.78,1.08,1.52,-3.49,-1.45,60.86235073,7.10944386
355.785,0.76,1.27,-7.72,-1.24,60.86236909,7.10952803
355.79,0.4,1.01,-6.47,-3.06,60.86238649,7.10961284
355.795,0.32,0.58,-5.81,-6.46,60.86240327,7.10969819
355.8,-0.11,-0.21,0.14,-0.56,60.86241947,7.10978403
355.805,-0.17,-0.22,-0.63,0.59,60.8624356,7.1098703
355.81,-0.19,0.05,-0.27,-0.38,60.86245164,7.10995653
355.815,-0.18,0.01,-0.26,-0.53,60.86246776,7.11004249
355.82,-0.16,-0.13,-0.26,0.74,60.86248372,7.11012863
355.825,-0.22,-0.28,-0.86,-0.27,60.86249959,7.11021489
355.83,-1.06,-0.1,-0.73,-0.88,60.86251563,7.11030097
355.835,-0.05,-0.14,-0.42,-0.28,60.86253169,7.11038696
355.84,0.14,0.02,-0.11,-0.33,60.86254706,7.11047027
355.845,0.13,0.04,-0.16,-0.26,60.86256369,7.11055953
355.85,0.18,-0.14,-2.14,-0.7,60.86257975,7.11064561
355.855,0.07,-0.28,-4.69,-2.23,60.86259556,7.11073152
355.86,0.16,-0.35,-4.27,-4.99,60.86261163,7.11081781
355.865,-0.13,-0.3,-6.8,-4.65,60.86262796,7.11090406
355.87,-0.05,-0.18,-6.77,-5.4,60.86264374,7.11098998
355.875,-0.34,-0.25,-6.4,-5.85,60.86265897,7.11107675
